gefallt	mir	-7.791645
ist	verruckt	-7.796699
auf	damit	-7.797544
bin	hier	-7.798390
zwei	drei	-7.798672
sie	die	-7.802912
ist	toll	-7.805749
uns	gehen	-7.810876
es	geschafft	-7.811733
denke	schon	-7.812591
gut	so	-7.816603
ist	eine	-7.824098
heißt	das	-7.824388
lass	das	-7.831067
nein	nicht	-7.831650
das	ein	-7.833401
nicht	an	-7.834570
keine	zeit	-7.834862
habe	nichts	-7.837791
zu	tun	-7.838672
da	sind	-7.839847
du	vor	-7.840435
ich	sehe	-7.841612
reden	sie	-7.845447
was	jetzt	-7.846335
danke	sir	-7.849298
so	ein	-7.850782
schon	dich	-7.851972
und	das	-7.854951
habe	es	-7.855548
hor	mal	-7.856146
ach	du	-7.857043
sie	tun	-7.857641
wird	gut	-7.858539
das	tue	-7.861538
das	ware	-7.861839
hort	auf	-7.863342
nein	ist	-7.863944
ich	sagen	-7.864246
sag	es	-7.864547
ich	mache	-7.869682
was	kann	-7.872715
ah	ja	-7.873323
du	gesagt	-7.876977
nicht	hier	-7.876977
was	heißt	-7.881257
auf	geht	-7.889254
doch	nicht	-7.893587
kann	es	-7.895140
was	denkst	-7.899498
macht	nichts	-7.899498
er	gesagt	-7.900747
geht	hier	-7.900747
er	nicht	-7.901997
und	wie	-7.904503
deutsche	untertitel	-7.906072
ich	hore	-7.911741
ist	der	-7.911741
sie	ihn	-7.912689
ich	hasse	-7.916808
nehmen	sie	-7.916808
mach	das	-7.916808
wir	werden	-7.926377
sehe	ich	-7.926698
ist	nur	-7.928945
wir	nicht	-7.929266
ja	danke	-7.929588
hat	sie	-7.931841
sie	rein	-7.933776
fick	dich	-7.938632
ist	nichts	-7.941556
sie	sicher	-7.944489
dich	um	-7.949725
hier	raus	-7.949725
hier	vor	-7.950381
schon	okay	-7.954658
es	reicht	-7.955318
untertitel	fur	-7.961274
fur	the	-7.961274
the	shield	-7.961274
shield	gibts	-7.961274
gibts	auf	-7.961274
auf	board	-7.961274
board	de	-7.961274
auch	immer	-7.962935
das	hier	-7.963267
das	verstehe	-7.963933
wo	gehst	-7.964932
ich	schwore	-7.966265
da	bist	-7.966932
ist	richtig	-7.968937
was	zur	-7.971951
ganz	sicher	-7.972623
du	okay	-7.980712
ich	mach	-7.982744
was	bedeutet	-7.984781
ach	wirklich	-7.988185
du	meine	-7.995027
herzlichen	gluckwunsch	-7.996401
helfen	sie	-7.997777
nicht	jetzt	-7.999844
dich	zu	-8.000189
das	problem	-8.001225
halten	sie	-8.001225
hast	es	-8.002608
ich	kummere	-8.002954
kummere	mich	-8.002954
nur	zu	-8.006767
warte	warte	-8.006767
ich	schon	-8.007462
muss	mit	-8.009550
ich	mag	-8.009550
mach	ich	-8.012340
gibt	es	-8.012690
keine	wahl	-8.015839
stehen	bleiben	-8.017944
das	macht	-8.019350
danke	fur	-8.019702
wach	auf	-8.023227
entspann	dich	-8.024641
danke	ihnen	-8.025348
war	ich	-8.025702
wie	meinst	-8.028893
warum	denn	-8.030314
ist	zu	-8.030314
das	schon	-8.030314
was	sollen	-8.032094
mir	auch	-8.034948
glaubst	du	-8.035663
ist	ok	-8.037094
ich	dir	-8.037094
sie	denn	-8.038886
dein	ernst	-8.039245
konnen	sie	-8.039962
