livros	2589
realizada	2588
informação	2586
produto	2586
dá	2581
meados	2572
nacionais	2572
tornando	2571
conceito	2569
deles	2569
material	2562
representa	2562
sudeste	2561
britânica	2560
velho	2553
goiás	2539
terceiro	2538
letras	2536
ação	2533
elevado	2531
cabo	2530
marco	2528
oficiais	2526
horas	2522
normalmente	2518
treinador	2516
reis	2510
frequentemente	2494
azul	2491
oficialmente	2490
municipais	2486
festival	2485
denominação	2485
denominada	2484
públicas	2483
prata	2480
médico	2479
funções	2474
povoação	2474
judeus	2468
grosso	2463
passando	2460
diz	2455
jornalista	2444
ribeira	2444
ideia	2441
utilizado	2437
litoral	2434
internacionais	2430
armas	2428
bairros	2428
planeta	2427
conceição	2421
evolução	2419
vegetação	2412
elevada	2410
corte	2409
relevo	2408
reais	2404
rádio	2398
bacia	2398
espécie	2398
padrão	2394
membro	2389
lagoa	2387
independente	2386
copa	2386
ocupação	2385
argentina	2376
lima	2376
oceano	2373
pequenas	2370
dinastia	2365
esquerda	2364
números	2363
palácio	2361
provavelmente	2360
propriedades	2359
hospital	2354
evento	2353
encontram	2349
inclui	2346
torre	2346
humana	2343
césar	2340
escravos	2339
extinta	2337
nessa	2336
menores	2336
poderia	2336
brasileiros	2336
expansão	2332
filha	2332
pintor	2331
palavras	2330
crise	2328
classe	2326
oito	2322
bilhões	2322
branca	2321
autor	2320
jovens	2311
congresso	2311
web	2308
inverno	2302
cor	2299
parlamento	2297
código	2289
campanha	2288
reinado	2285
razão	2280
objetos	2279
informações	2272
joaquim	2271
sousa	2267
situada	2262
conquista	2261
londres	2260
revista	2259
fazendo	2258
prêmio	2250
pós	2245
velocidade	2242
emancipação	2242
territorial	2241
coroa	2240
visão	2239
irmão	2237
valores	2237
formado	2237
possuía	2236
estádio	2234
fazem	2233
efeito	2231
semanas	2228
von	2228
margem	2226
linguagem	2225
bibliografia	2223
algum	2223
escreveu	2221
moradores	2220
elemento	2218
escrita	2217
diretamente	2215
conhecidos	2214
constituído	2204
físico	2202
alunos	2202
eduardo	2201
religiosa	2199
passado	2198
ministério	2193
guarda	2193
demais	2192
margens	2192
trabalhos	2190
análise	2190
estrela	2189
jovem	2189
internet	2189
destes	2188
comuns	2188
usada	2186
filmes	2186
página	2186
situado	2184
petróleo	2184
territórios	2184
paróquia	2184
destaca	2183
europeus	2182
equipe	2180
musical	2179
temperaturas	2176
princípio	2176
biblioteca	2175
peças	2174
trabalhadores	2174
aqui	2174
comando	2169
química	2163
augusto	2162
executivo	2162
classificação	2161
visto	2160
dar	2159
particular	2156
televisão	2154
tamanho	2153
participação	2151
nascimentos	2151
ciclo	2149
estatística	2149
expressão	2148
iniciou	2148
construído	2145
entrada	2145
curso	2141
los	2141
tradicionais	2139
catarina	2139
infraestrutura	2136
âmbito	2136
faculdade	2135
desses	2133
agrícola	2133
registada	2132
engenharia	2131
noroeste	2125
mm	2123
for	2122
milho	2121
méxico	2120
artistas	2119
jornal	2119
destacam	2118
posse	2116
poucos	2115
publicado	2115
mudança	2114
será	2112
banco	2112
velha	2110
públicos	2109
unidas	2108
busca	2108
igrejas	2104
limites	2101
ligação	2101
estando	2100
começaram	2099
cursos	2098
começa	2097
colônia	2094
guilherme	2093
surgiu	2091
vai	2090
tiveram	2090
alemã	2090
falta	2089
memória	2089
ajuda	2089
situa	2085
comerciais	2083
elétrica	2083
americanos	2078
seguida	2078
conseguiu	2078
direita	2076
índios	2074
templo	2073
centros	2070
músico	2070
criou	2069
eu	2069
históricos	2068
processos	2062
movimentos	2061
estruturas	2061
descoberta	2057
passaram	2056
edifício	2055
pequenos	2052
pernambuco	2051
historiador	2048
finalmente	2044
rodovia	2040
floresta	2037
alegre	2037
viagem	2035
comissão	2034
chegada	2033
problema	2031
vicente	2030
figura	2030
filósofo	2026
software	2025
nasceu	2024
populares	2024
estrelas	2021
queda	2019
conflito	2019
verdade	2018
nação	2015
escala	2012
exploração	2010
natal	2010
patrimônio	2009
mão	2008
nascimento	2008
tornar	2008
permite	2007
sítio	2007
veio	2005
sudoeste	2002
símbolo	2002
distribuição	2001
imigrantes	2001
ceará	2000
rodrigues	1991
álbum	1991
manter	1990
esposa	1990
pecuária	1989
religioso	1989
morreu	1989
alguma	1986
academia	1986
atlântico	1984
lá	1983
método	1978
gás	1977
nomeado	1977
aniversário	1976
domingo	1976
luta	1975
indústrias	1974
maranhão	1974
japonês	1973
cruzeiro	1973
açúcar	1971
sobretudo	1971
cores	1971
barra	1968
negro	1967
nove	1964
rapidamente	1963
capitão	1961
nenhum	1960
ideias	1960
almeida	1958
dom	1957
leite	1957
william	1956
paulista	1955
doce	1954
dando	1953
contrário	1950
coimbra	1946
pressão	1943
árabe	1942
ásia	1942
deixou	1942
alemães	1942
esporte	1942
ponta	1941
café	1937
mandato	1936
complexo	1934
faixa	1933
pertence	1933
contexto	1933
mudanças	1931
pará	1931
belo	1926
fundado	1926
materiais	1926
chamados	1923
cristãos	1923
rock	1923
questão	1922
volume	1919
formada	1919
exemplos	1919
definição	1914
metal	1909
gomes	1903
localização	1903
casamento	1902
comunidades	1901
criar	1896
atuais	1896
santana	1893
objeto	1887
beira	1885
carvalho	1883
geográfica	1881
respeito	1878
fundo	1875
sejam	1873
imperial	1870
dólares	1868
alves	1866
colonização	1864
noite	1863
ribeiro	1862
polícia	1862
preto	1862
acabou	1861
melhores	1858
dessas	1858
mortos	1855
efeitos	1854
precipitação	1853
devem	1851
invasão	1850
colonial	1848
david	1847
necessidade	1847
fé	1847
matemática	1844
encontrar	1843
grécia	1843
oposição	1840
usando	1837
carreira	1837
península	1834
votos	1833
matéria	1831
lago	1823
resistência	1821
ganhou	1820
composição	1818
universal	1816
inclusive	1816
espanhola	1814
europeu	1813
futuro	1812
artigo	1809
oriente	1808
colégio	1808
diferente	1803
presentes	1801
condição	1801
avenida	1801
ataque	1798
baixos	1797
santiago	1797
dominical	1797
semelhante	1796
robert	1796
rocha	1796
ruas	1794
passagem	1794
tradições	1789
martins	1787
justiça	1786
jean	1786
coreia	1786
pessoal	1786
respectivamente	1785
cristianismo	1783
latitude	1782
alimentos	1781
anteriores	1778
desenvolveu	1778
leão	1778
dr	1777
aves	1776
james	1776
inicial	1774
editora	1773
graças	1771
projetos	1771
seca	1771
contém	1769
marinha	1768
alexandre	1767
católicos	1765
tratamento	1765
numeração	1765
resultados	1764
proteção	1763
